code,origValue,total,lemma20180417_1243,lemma20180418_0913,lemma20180416_0825,word20180413_0920,word20180416_1241,word20180417_1554
set theory,,9,0,0,0,3,3,3
set theory,elements,4,0,0,0,1,2,1
set theory,element,2,0,0,0,1,0,1
set theory,subset,3,0,0,0,1,1,1
