code,origValue,total,lemma20180417_1243,lemma20180418_0913,lemma20180416_0825,word20180413_0920,word20180416_1241,word20180417_1554
combinatorics,,12,2,2,3,2,3,0
combinatorics,matroid,3,1,1,1,0,0,0
combinatorics,permutation,5,1,1,1,1,1,0
combinatorics,combinatorial,2,0,0,1,0,1,0
combinatorics,permutations,2,0,0,0,1,1,0
