code,origValue,total,lemma20180417_1243,lemma20180418_0913,lemma20180416_0825,word20180413_0920,word20180416_1241,word20180417_1554
topology,,13,3,4,2,1,1,2
topology,convex,2,2,0,0,0,0,0
topology,compact,6,1,1,1,1,1,1
topology,surface,1,0,1,0,0,0,0
topology,topological,1,0,1,0,0,0,0
topology,homotopy,1,0,1,0,0,0,0
topology,manifold,2,0,0,1,0,0,1
