paperID,mscCodes,mscGraphTheoryYesNo,graphTheory,Undefined,undefinedasCode2,analysisasCode2,graph theoryasCode2,algebraasCode2,UndefinedasCode2,number theoryasCode2,20180417_1243code1,20180417_1243code2,20180418_0913code1,20180418_0913code2,20180416_0825code1,20180416_0825code2
5a9efa7acf58f1b4aeeb2a3f,,,0,8,0,0,0,8,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5ab4bb59cf58f1726bfbdd93,,,0,9,0,0,9,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aacbd8ecf58f171ac0eb7ac,,,6,2,0,0,2,0,6,0,graph theory,Undefined,graph theory,Undefined,Undefined,graph theory
5a258d41cf58f108b738b0f6,16N20 20K99 ,No,0,6,0,0,0,6,0,0,Undefined,algebra,Undefined,algebra,,
5ab12b01cf58f16135699032,05A15 05A05 05C05 ,Yes,0,6,0,0,6,0,0,0,Undefined,graph theory,,,Undefined,graph theory
5ab124e6cf58f16135697700,,,0,4,0,0,2,2,0,0,Undefined,graph theory,,,Undefined,algebra
5ab297d9cf58f125f8bf9224,,,0,9,0,0,1,8,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5aa97868cf58f1be9e31d5c6,,,0,7,0,0,5,0,0,2,Undefined,graph theory,Undefined,graph theory,Undefined,number theory
5aac9ac0cf58f1648c45c06a,,,0,9,0,0,1,8,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5aacd955cf58f17dacfcd78f,,,0,7,0,0,0,7,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5aaadeeacf58f18434e07694,28A78 15A30 15A60 82B30 ,No,0,5,0,0,0,5,0,0,Undefined,algebra,,,Undefined,algebra
5aaf9f77cf58f1b36ed37dc9,,,0,8,0,0,0,8,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5a141563cf58f124fa44fb96,,,0,6,2,4,0,0,0,0,Undefined,analysis,Undefined,analysis,Undefined,undefined
5a256336cf58f1b5eacac5bb,,,0,6,0,0,0,6,0,0,Undefined,algebra,Undefined,algebra,,
5aabf11ecf58f12ed71ad63e,,,1,8,0,0,8,0,1,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5ab43ce1cf58f1429c3799d4,,,0,6,0,0,6,0,0,0,Undefined,graph theory,,,Undefined,graph theory
5ab4f3a4cf58f1878371d65d,,,0,5,0,0,1,4,0,0,Undefined,algebra,,,,
5aae2402cf58f12d65a6f66d,20N02 05B15 05C50 ,Yes,0,8,0,0,6,2,0,0,Undefined,algebra,Undefined,graph theory,Undefined,graph theory
5a1373a1cf58f1a5442d350e,,,0,8,2,5,0,1,0,0,Undefined,analysis,Undefined,analysis,Undefined,undefined
5919444fcf58f17d53939406,,,0,9,0,0,1,8,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5aa9470bcf58f17f2047bbd5,,,0,7,0,4,0,3,0,0,Undefined,analysis,,,Undefined,analysis
5ab3e855cf58f121f131c131,,,0,6,0,0,6,0,0,0,Undefined,graph theory,,,Undefined,graph theory
5aaea27ecf58f156446373d1,05C25 ,Yes,0,7,0,0,7,0,0,0,Undefined,graph theory,,,Undefined,graph theory
5a1396e2cf58f1b2a54763d1,35K20 35B45 35B65 ,No,0,8,2,5,0,1,0,0,Undefined,analysis,Undefined,analysis,Undefined,undefined
5ab3da6fcf58f11bee8a9d98,,,0,5,0,0,2,3,0,0,Undefined,algebra,,,Undefined,graph theory
5aaf20e1cf58f182a5290a0f,,,7,0,0,0,0,0,7,0,graph theory,Undefined,,,graph theory,Undefined
5a9f0f73cf58f1bc7b60363a,,,0,6,0,0,5,1,0,0,Undefined,graph theory,Undefined,graph theory,,
5aab567dcf58f1b1c44dd84c,,,0,9,0,0,5,1,0,3,Undefined,graph theory,Undefined,graph theory,Undefined,number theory
5aaf7caecf58f1a61210f101,,,0,7,0,0,1,6,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5aacd287cf58f179f539cfdc,,,2,4,0,0,4,0,2,0,Undefined,graph theory,Undefined,graph theory,,
5ab38615cf58f1ae151e2d38,,,0,6,0,0,6,0,0,0,Undefined,graph theory,Undefined,graph theory,,
5ab29545cf58f125f8bf8c2e,,,1,4,0,0,4,0,1,0,Undefined,graph theory,Undefined,graph theory,,
5ab124ddcf58f161356976e0,05C07 ,Yes,4,4,0,0,4,0,4,0,Undefined,graph theory,graph theory,Undefined,Undefined,graph theory
5aab80b2cf58f1035479d23f,,,0,8,0,0,5,3,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,algebra
5aac9a92cf58f1648c45bf98,,,0,8,0,0,8,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5ab443e8cf58f1453516b9e6,,,2,6,0,0,6,0,2,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5ab2c10acf58f1630dbbca2a,,,0,9,0,0,3,6,0,0,Undefined,graph theory,Undefined,algebra,Undefined,algebra
5aadc8dfcf58f10885789f4b,94A45 ,No,0,7,0,0,1,6,0,0,Undefined,algebra,,,Undefined,algebra
5ab12fc8cf58f1613569a07c,05C15 ,Yes,3,4,0,0,4,0,3,0,Undefined,graph theory,,,Undefined,graph theory
5973689acf58f152df01261a,,,3,6,0,0,6,0,3,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aa96a61cf58f1b97d43ce45,,,0,8,0,0,0,8,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5ab29678cf58f125f8bf8eed,,,0,5,0,0,1,4,0,0,Undefined,algebra,,,,
5a25550ecf58f1b0883d3ca0,,,0,9,0,0,0,9,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5a25a249cf58f111bfdaa1e2,,,0,7,0,4,0,3,0,0,Undefined,analysis,,,Undefined,analysis
5ab2991ccf58f125f8bf9564,,,0,7,0,0,0,7,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5aafd0d1cf58f108db8186e8,05C75 ,Yes,2,6,0,0,6,0,2,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
59194af5cf58f1800fd93e16,57R15 ,No,0,7,0,0,0,7,0,0,Undefined,algebra,Undefined,algebra,,
5ab47bf9cf58f15a208cb6e5,,,0,9,0,0,9,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5a9fe977cf58f14fadd7cc4f,,,0,7,0,0,0,7,0,0,Undefined,algebra,Undefined,algebra,,
5ab31556cf58f1834932ddf8,,,0,8,0,0,0,8,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5a2d3716cf58f1b1aaab8652,,,2,6,0,0,6,0,2,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5a9f6adccf58f1207eb29720,,,0,5,0,0,5,0,0,0,Undefined,graph theory,Undefined,graph theory,,
5aa94774cf58f17f2047bd5f,,,0,7,0,0,0,7,0,0,Undefined,algebra,,,Undefined,algebra
5ab2973dcf58f125f8bf90d3,,,0,7,0,0,7,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aaf35facf58f18abdde3dfe,,,0,7,0,0,1,6,0,0,Undefined,algebra,Undefined,algebra,,
5aaeb054cf58f15c4164c3fd,,,0,9,0,0,8,1,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5a13114acf58f17fa8ea46a0,,,0,9,0,7,0,2,0,0,Undefined,analysis,Undefined,analysis,Undefined,analysis
5aab72d6cf58f1bca2ec91d2,,,0,8,0,0,4,1,0,3,Undefined,graph theory,Undefined,graph theory,Undefined,number theory
5aad8263cf58f1b3ab561d8a,,,1,5,0,0,5,0,1,0,Undefined,graph theory,Undefined,graph theory,,
5ab31c45cf58f185e86729f1,06B05 06C10 ,No,0,8,2,0,6,0,0,0,Undefined,graph theory,Undefined,undefined,Undefined,graph theory
5aaf19e3cf58f17ff4c5d867,,,4,3,0,0,3,0,4,0,Undefined,graph theory,,,graph theory,Undefined
5a9ffe90cf58f157464a9b00,,,0,6,0,0,3,1,0,2,Undefined,graph theory,,,Undefined,number theory
5a138fdecf58f1aff79ac72c,,,0,7,2,5,0,0,0,0,Undefined,analysis,,,Undefined,undefined
5aae8710cf58f14ce0ef6738,,,0,7,0,0,0,7,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5ab2c7e0cf58f165abc1d36f,,,0,8,0,0,3,5,0,0,Undefined,algebra,Undefined,algebra,Undefined,graph theory
5a13b2efcf58f1bd961eefa4,,,0,4,0,4,0,0,0,0,Undefined,analysis,Undefined,analysis,,
5ab2d630cf58f16b55b65088,,,0,7,0,0,1,6,0,0,Undefined,algebra,,,Undefined,algebra
5ab12463cf58f1613569753b,05B05 ,No,0,7,0,0,1,6,0,0,Undefined,algebra,,,Undefined,algebra
5ab4982dcf58f164e02d85b7,,,4,3,0,0,3,0,4,0,graph theory,Undefined,Undefined,graph theory,,
5ab31c42cf58f185e86729e8,68E10 05C99 ,Yes,0,5,0,0,5,0,0,0,Undefined,graph theory,,,,
5a13114fcf58f17fa8ea46b9,,,0,7,2,3,0,2,0,0,Undefined,analysis,,,Undefined,undefined
5ab4c984cf58f177c961907e,,,1,4,0,0,4,0,1,0,Undefined,graph theory,Undefined,graph theory,,
5a049b93cf58f1b96402b873,,,0,8,2,0,1,5,0,0,Undefined,algebra,Undefined,algebra,Undefined,undefined
5a9f1da1cf58f10305127317,06A10 05B99 13H10 16A03 ,No,0,9,0,0,0,9,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5aa9489acf58f17f2047bf27,16A64 ,No,0,6,0,0,0,6,0,0,Undefined,algebra,Undefined,algebra,,
5a9f24b8cf58f10606b1797d,,,0,4,0,0,0,4,0,0,Undefined,algebra,,,,
5aaaa6cdcf58f16fbae450b0,,,0,7,0,0,5,0,0,2,Undefined,graph theory,Undefined,graph theory,Undefined,number theory
5aad6609cf58f1abd59362a6,05C15 ,Yes,4,4,0,0,4,0,4,0,Undefined,graph theory,Undefined,graph theory,graph theory,Undefined
5aa9489fcf58f17f2047bf2d,,,0,6,0,0,0,6,0,0,Undefined,algebra,,,Undefined,algebra
5ab2cf58cf58f168b31501e4,,,8,0,0,0,0,0,8,0,graph theory,Undefined,graph theory,Undefined,graph theory,Undefined
5aad825ccf58f1b3ab561d69,05C40 05B35 ,Yes,0,6,0,0,6,0,0,0,Undefined,graph theory,,,Undefined,graph theory
5a9fcd8bcf58f14589979a16,,,0,6,0,0,0,6,0,0,Undefined,algebra,,,Undefined,algebra
5aad8264cf58f1b3ab561d8d,,,0,7,0,0,7,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aa9a293cf58f10fd451245e,,,0,5,0,0,3,0,0,2,Undefined,graph theory,,,Undefined,number theory
5aae6a14cf58f144cd261b72,05C50 05C10 05C90 ,Yes,0,6,0,0,4,2,0,0,Undefined,algebra,Undefined,graph theory,,
5ab2c103cf58f1630dbbca1f,,,2,5,0,0,5,0,2,0,Undefined,graph theory,Undefined,graph theory,,
5aaf2ee2cf58f18812ca7bb1,,,0,4,0,0,4,0,0,0,Undefined,graph theory,,,,
5ab29749cf58f125f8bf90eb,,,0,8,0,0,8,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5ab29843cf58f125f8bf9316,,,0,6,0,0,0,6,0,0,Undefined,algebra,,,Undefined,algebra
5ab2c815cf58f165abc1d3e0,,,0,6,0,0,1,5,0,0,Undefined,algebra,,,Undefined,algebra
5a4bc8d8cf58f11006272d49,,,2,6,0,0,6,0,2,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aaee1b9cf58f16c1cc13235,,,4,2,0,0,2,0,4,0,graph theory,Undefined,Undefined,graph theory,,
5a2d3e13cf58f1b45ab9859b,,,2,4,0,0,4,0,2,0,Undefined,graph theory,Undefined,graph theory,,
5aaebe50cf58f160e2c8771d,,,1,4,0,0,4,0,1,0,Undefined,graph theory,Undefined,graph theory,,
5aae46c9cf58f1390d8efabb,,,0,9,0,0,9,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5ab466e3cf58f152469fbf3f,,,2,6,0,0,6,0,2,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aade458cf58f11612e181b8,,,0,6,0,0,6,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aae550bcf58f13dca0e444f,,,0,8,0,0,8,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aaf987ccf58f1b0c348b1a1,05C38 ,Yes,0,9,0,0,9,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aabff2fcf58f13382ada096,,,0,8,0,0,6,2,0,0,Undefined,algebra,Undefined,graph theory,Undefined,graph theory
5a257825cf58f1be2d40b468,,,0,8,0,2,0,6,0,0,Undefined,algebra,Undefined,algebra,Undefined,analysis
5ab29050cf58f125f8bf82c0,,,0,7,0,0,1,5,0,0,Undefined,algebra,,,Undefined,algebra
5ab296c3cf58f125f8bf8fb7,,,5,4,0,0,4,0,5,0,graph theory,Undefined,Undefined,graph theory,Undefined,graph theory
5a25d38ccf58f1261445bc80,,,0,9,0,7,0,2,0,0,Undefined,analysis,Undefined,analysis,Undefined,analysis
5a133b69cf58f18f670bd324,,,0,8,2,4,0,2,0,0,Undefined,analysis,Undefined,analysis,Undefined,undefined
5aad0b2ecf58f18ce8e2df71,,,7,0,0,0,0,0,7,0,graph theory,Undefined,,,graph theory,Undefined
5aacd284cf58f179f539cfd7,,,1,4,0,0,4,0,1,0,Undefined,graph theory,,,Undefined,graph theory
5aae7147cf58f14722d76c5e,,,0,9,0,0,4,5,0,0,Undefined,algebra,Undefined,graph theory,Undefined,algebra
5aad3bd9cf58f19ea1920577,05C76 ,Yes,2,4,0,0,4,0,2,0,Undefined,graph theory,,,Undefined,graph theory
5aadc8decf58f10885789f46,,,1,6,0,0,6,0,1,0,Undefined,graph theory,Undefined,graph theory,,
5aab2c4ecf58f1a1c7abdce7,,,0,9,0,0,0,9,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5a9f7918cf58f125e49a6b84,,,0,4,0,0,0,4,0,0,Undefined,algebra,,,Undefined,algebra
5aaebe87cf58f160e2c87787,,,0,6,0,0,0,6,0,0,Undefined,algebra,,,Undefined,algebra
5aae2406cf58f12d65a6f671,05B05 ,No,0,7,0,0,2,5,0,0,Undefined,algebra,,,Undefined,algebra
5ab12ac3cf58f16135698f46,,,2,4,0,0,4,0,2,0,Undefined,graph theory,,,Undefined,graph theory
5a13dd14cf58f10fb604bf55,,,0,9,2,2,0,5,0,0,Undefined,algebra,Undefined,analysis,Undefined,undefined
5aae0eb8cf58f12622e5536b,,,1,8,0,0,8,0,1,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5ab12475cf58f16135697578,,,3,2,0,0,2,0,3,0,Undefined,graph theory,graph theory,Undefined,,
5a259442cf58f10bae30eaa4,,,0,8,0,6,0,2,0,0,Undefined,analysis,Undefined,analysis,Undefined,analysis
5973a0cdcf58f1640ccfb874,,,3,4,0,0,4,0,3,0,Undefined,graph theory,Undefined,graph theory,,
5ab2f210cf58f1761183f46d,05C15 ,Yes,3,4,0,0,4,0,3,0,Undefined,graph theory,Undefined,graph theory,,
5ab4f3a0cf58f1878371d655,,,0,5,0,0,2,3,0,0,Undefined,algebra,,,Undefined,graph theory
5ab4ecb8cf58f184daf93575,,,3,6,0,0,6,0,3,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aaa4433cf58f14d3867bd91,,,0,7,0,0,5,0,0,2,Undefined,graph theory,Undefined,graph theory,Undefined,number theory
5aa9470fcf58f17f2047bbdd,,,0,8,0,0,0,8,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5ab46dfdcf58f154dfdbfac6,,,0,9,0,0,0,9,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5aa9e8cfcf58f12a7801d928,,,0,9,0,0,0,9,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5ab43ce2cf58f1429c3799d6,,,6,0,0,0,0,0,6,0,graph theory,Undefined,,,graph theory,Undefined
5ab3e856cf58f121f131c133,05A05 05A15 ,No,0,6,0,0,2,4,0,0,Undefined,graph theory,Undefined,algebra,,
5a4bcfcecf58f1128dfb9a8a,,,0,7,0,0,7,0,0,0,Undefined,graph theory,Undefined,graph theory,,
5aaf7cafcf58f1a61210f103,,,3,6,0,0,6,0,3,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
59736884cf58f152df0125df,,,1,2,0,0,2,0,1,0,Undefined,graph theory,,,,
5a1373a2cf58f1a5442d3515,,,0,4,0,2,0,2,0,0,Undefined,analysis,,,,
59737691cf58f1572274c8d1,,,1,4,0,0,4,0,1,0,Undefined,graph theory,,,Undefined,graph theory
5a256a17cf58f1b8a4652a87,,,0,7,0,6,0,1,0,0,Undefined,analysis,Undefined,analysis,Undefined,analysis
5ab2986ecf58f125f8bf9388,,,1,2,0,0,2,0,1,0,Undefined,graph theory,,,,
5ab29177cf58f125f8bf84b3,,,3,6,0,0,6,0,3,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aacd2bbcf58f179f539d07d,05B30 ,No,0,7,0,0,7,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aad3bcccf58f19ea1920565,,,0,7,0,0,0,7,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5aa9b099cf58f11529515d74,53C65 49G05 ,No,0,5,0,4,0,1,0,0,Undefined,analysis,Undefined,analysis,,
5a257118cf58f1bb4bdd2928,,,0,7,0,2,1,4,0,0,Undefined,analysis,,,Undefined,algebra
5ab45fe1cf58f14f9d62a815,,,7,0,0,0,0,0,7,0,graph theory,Undefined,graph theory,Undefined,graph theory,Undefined
5973689bcf58f152df01261c,,,2,4,0,0,4,0,2,0,Undefined,graph theory,,,Undefined,graph theory
5ab49825cf58f164e02d85ad,,,3,4,0,0,4,0,3,0,Undefined,graph theory,,,Undefined,graph theory
5aac9aafcf58f1648c45c01d,,,0,7,0,0,0,7,0,0,Undefined,algebra,Undefined,algebra,,
5ab32352cf58f188981c9b0d,,,4,2,0,0,2,0,4,0,graph theory,Undefined,Undefined,graph theory,,
5a2d370ecf58f1b1aaab861f,05C38 05C10 05C40 ,Yes,2,2,0,0,2,0,2,0,graph theory,Undefined,,,Undefined,graph theory
5aa9f6dccf58f12fd68efb57,,,0,7,0,0,7,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5ab12fbecf58f1613569a05d,,,1,6,0,0,6,0,1,0,Undefined,graph theory,Undefined,graph theory,,
5aaebe48cf58f160e2c87713,,,0,7,0,0,7,0,0,0,Undefined,graph theory,,,Undefined,graph theory
5ab31c7dcf58f185e8672a70,,,2,3,0,0,3,0,2,0,Undefined,graph theory,,,,
5aaac9d2cf58f17c9d94d48c,,,0,9,0,0,0,9,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5ab296b8cf58f125f8bf8f9b,05C15 ,Yes,3,4,0,0,4,0,3,0,Undefined,graph theory,Undefined,graph theory,,
5aac9ac4cf58f1648c45c07b,20B30 06E30 ,No,0,5,0,0,1,4,0,0,Undefined,algebra,,,,
597384b4cf58f15b6d41988c,,,0,8,0,0,3,5,0,0,Undefined,algebra,Undefined,algebra,Undefined,graph theory
5a258636cf58f105a913e5cd,05A15 05A05 ,No,0,7,0,0,7,0,0,0,Undefined,graph theory,,,Undefined,graph theory
5aaa4b81cf58f14f8d97611e,,,0,4,0,0,0,4,0,0,Undefined,algebra,,,,
5a134275cf58f19219074c32,,,0,6,2,0,0,4,0,0,Undefined,algebra,,,Undefined,undefined
5aaf19e7cf58f17ff4c5d86f,05C15 ,Yes,2,5,0,0,5,0,2,0,Undefined,graph theory,Undefined,graph theory,,
5ab31c46cf58f185e86729f3,,,0,5,0,0,3,2,0,0,Undefined,algebra,,,Undefined,graph theory
5aabff2ecf58f13382ada08f,,,0,7,0,0,0,7,0,0,Undefined,algebra,,,Undefined,algebra
5ab29669cf58f125f8bf8ece,,,0,6,0,0,6,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5ab125e8cf58f16135697a6c,05C15 ,Yes,2,6,0,0,6,0,2,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aae714ecf58f14722d76c6b,,,1,4,0,0,4,0,1,0,Undefined,graph theory,Undefined,graph theory,,
5a9f8051cf58f1289116fe1f,,,0,7,0,0,4,3,0,0,Undefined,algebra,Undefined,graph theory,,
597399bacf58f161e8b82e95,,,1,6,0,0,6,0,1,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aad81e7cf58f1b3ab561b2a,05B07 ,No,0,9,0,0,0,9,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5a4bdde4cf58f117e3ca26ed,,,4,0,0,0,0,0,4,0,graph theory,Undefined,,,,
5ab32a59cf58f18b3b291a2f,,,0,4,0,0,2,2,0,0,Undefined,algebra,,,,
5ab2909bcf58f125f8bf833e,,,0,7,0,0,2,5,0,0,Undefined,algebra,,,Undefined,algebra
5a13a4f3cf58f1b80df9516e,,,0,9,0,0,0,9,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5aa95555cf58f1b1e3fdc965,,,0,6,0,0,3,1,0,2,Undefined,graph theory,,,Undefined,number theory
5ab50198cf58f18cec4d154e,,,2,6,0,0,6,0,2,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5a9f55c6cf58f11881361183,,,0,4,0,0,4,0,0,0,Undefined,graph theory,Undefined,graph theory,,
5a9f47cecf58f1134266e072,,,0,6,0,0,0,6,0,0,Undefined,algebra,,,Undefined,algebra
5ab12460cf58f1613569752d,,,0,7,0,0,5,2,0,0,Undefined,graph theory,Undefined,algebra,Undefined,graph theory
5ab2f91bcf58f178b06931b1,,,0,9,0,0,4,3,0,2,Undefined,graph theory,Undefined,algebra,Undefined,number theory
5aa9434ecf58f17f2047b07a,,,0,7,0,4,0,3,0,0,Undefined,analysis,Undefined,analysis,,
5aadeb6ccf58f11a744fb061,05C55 ,Yes,0,6,0,0,6,0,0,0,Undefined,graph theory,Undefined,graph theory,,
5a9f47eacf58f1134266e0bd,,,0,7,0,0,0,7,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5aae38edcf58f134754b2d43,05C70 ,Yes,0,7,0,0,7,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aae00c4cf58f120ce54feb0,,,4,4,0,0,4,0,4,0,graph theory,Undefined,Undefined,graph theory,Undefined,graph theory
5ab3cc47cf58f10c0ced9ca4,,,1,6,0,0,6,0,1,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5a13abdfcf58f1bae3aedd0b,35R30 35B60 92D25 ,No,0,7,0,2,0,5,0,0,Undefined,algebra,Undefined,analysis,,
5a049b90cf58f1b96402b86c,,,0,8,2,2,0,4,0,0,Undefined,algebra,Undefined,analysis,Undefined,undefined
5ab35be0cf58f19dea247142,,,1,5,0,0,5,0,1,0,Undefined,graph theory,Undefined,graph theory,,
5ab123ddcf58f16135697349,,,0,7,0,0,4,3,0,0,Undefined,algebra,Undefined,graph theory,,
5aade480cf58f11612e18223,52A01 ,No,0,8,2,0,4,2,0,0,Undefined,algebra,Undefined,undefined,Undefined,graph theory
5ab33fabcf58f1934f3041fe,,,0,8,0,0,1,7,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5aae5bd9cf58f14023cec3f5,,,2,6,0,0,6,0,2,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5a259b5ccf58f10e5a02d8d9,,,0,9,0,0,0,9,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5aad0af5cf58f18ce8e2def6,,,0,9,0,0,9,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5a4be4e6cf58f11a66f5f628,,,3,4,0,0,4,0,3,0,Undefined,graph theory,,,Undefined,graph theory
5aadf263cf58f11cd9906e3b,,,0,5,0,0,2,3,0,0,Undefined,algebra,Undefined,graph theory,,
5a259b44cf58f10e5a02d843,,,0,9,0,0,1,8,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5aa943a0cf58f17f2047b125,,,0,8,0,0,0,8,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5aa96a40cf58f1b97d43cda2,,,0,4,0,0,0,4,0,0,Undefined,algebra,,,,
5ab29116cf58f125f8bf83f0,05B05 ,No,0,7,0,0,1,6,0,0,Undefined,algebra,,,Undefined,algebra
5aa94342cf58f17f2047b05d,,,0,6,0,0,0,6,0,0,Undefined,algebra,,,Undefined,algebra
5aa96a60cf58f1b97d43ce44,14E30 14G17 ,No,0,8,0,0,0,8,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5a137ac9cf58f1a7e43db514,,,0,9,0,0,5,4,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,algebra
5ab5168acf58f194ff2fe043,,,0,7,0,0,5,2,0,0,Undefined,graph theory,Undefined,algebra,Undefined,graph theory
5ab29175cf58f125f8bf84b0,,,0,6,0,0,6,0,0,0,Undefined,graph theory,,,Undefined,graph theory
5ab49820cf58f164e02d85a4,,,0,5,0,0,3,2,0,0,Undefined,algebra,Undefined,graph theory,,
5aae321dcf58f13214a54cc1,,,0,8,0,0,8,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5ab4fa9fcf58f18a2bd2f1dd,,,0,8,0,0,1,7,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5ab29172cf58f125f8bf84a9,05C15 ,Yes,3,2,0,0,2,0,3,0,graph theory,Undefined,Undefined,graph theory,,
5aacd953cf58f17dacfcd78b,,,0,6,0,0,6,0,0,0,Undefined,graph theory,,,Undefined,graph theory
5ab501a5cf58f18cec4d1577,,,0,7,0,0,7,0,0,0,Undefined,graph theory,,,Undefined,graph theory
5aacd286cf58f179f539cfdb,05C80 ,Yes,2,6,0,0,6,0,2,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aaeda96cf58f169c89d70d8,,,0,3,0,0,0,3,0,0,Undefined,algebra,,,,
5a25781dcf58f1be2d40b444,,,0,7,0,6,0,1,0,0,Undefined,analysis,Undefined,analysis,Undefined,analysis
5ab12ac6cf58f16135698f54,,,1,7,0,0,7,0,1,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aaaf416cf58f18c75237b2c,,,0,5,0,0,2,3,0,0,Undefined,graph theory,,,Undefined,algebra
5ab29076cf58f125f8bf82fc,,,0,7,0,0,3,3,0,0,Undefined,graph theory,Undefined,algebra,,
5a4bcfc5cf58f1128dfb9a58,,,2,4,0,0,4,0,2,0,Undefined,graph theory,,,Undefined,graph theory
5ab41290cf58f132d55d1713,,,0,7,0,0,2,5,0,0,Undefined,algebra,Undefined,algebra,Undefined,graph theory
5973a0cfcf58f1640ccfb87a,,,5,0,0,0,0,0,5,0,graph theory,Undefined,,,,
5a132658cf58f1873bf510d0,,,0,5,0,4,0,1,0,0,Undefined,analysis,Undefined,analysis,,
5ab4eca8cf58f184daf93550,,,0,4,0,0,0,4,0,0,Undefined,algebra,,,,
5aae321ccf58f13214a54cbf,,,0,5,0,0,5,0,0,0,Undefined,graph theory,,,Undefined,graph theory
5ab29679cf58f125f8bf8eee,,,0,5,0,0,5,0,0,0,Undefined,graph theory,,,,
5ab12491cf58f161356975e2,,,0,9,0,0,0,9,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5ab393e7cf58f1b34d47b383,,,0,7,0,0,0,7,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5aaeef89cf58f170c867b79b,,,6,2,0,0,2,0,6,0,Undefined,graph theory,graph theory,Undefined,graph theory,Undefined
